student_id,session,semester,semester_gpa,credits_attempted,credits_earned
STD0059,2018/2019,2,4.571428571428571,7.0,7.0
STD0059,2019/2020,1,3.7,10.0,8.0
STD0059,2019/2020,2,3.8,5.0,5.0
STD0059,2020/2021,1,3.25,8.0,8.0
STD0059,2020/2021,2,4.142857142857143,7.0,7.0
STD0059,2021/2022,1,3.857142857142857,7.0,7.0
STD0059,2021/2022,2,4.714285714285714,7.0,7.0
STD0059,2022/2023,1,4.0,8.0,8.0
STD0059,2022/2023,2,4.125,8.0,8.0
STD0060,2018/2019,1,2.25,8.0,6.0
STD0060,2018/2019,2,3.142857142857143,7.0,7.0
STD0060,2019/2020,1,2.1,10.0,5.0
STD0060,2019/2020,2,3.6,5.0,5.0
STD0060,2020/2021,1,2.625,8.0,8.0
STD0060,2020/2021,2,2.3333333333333335,6.0,4.0
STD0060,2021/2022,1,3.272727272727273,11.0,11.0
STD0060,2021/2022,2,3.6,5.0,5.0
STD0060,2022/2023,1,1.3636363636363635,11.0,6.0
STD0060,2022/2023,2,4.2,5.0,5.0
STD0061,2019/2020,1,2.6,5.0,5.0
STD0061,2019/2020,2,3.7,10.0,10.0
STD0061,2020/2021,1,2.272727272727273,11.0,8.0
STD0061,2020/2021,2,1.5,4.0,2.0
STD0061,2021/2022,1,2.5714285714285716,7.0,7.0
STD0061,2021/2022,2,3.5714285714285716,7.0,7.0
STD0061,2022/2023,1,3.6,10.0,10.0
STD0061,2022/2023,2,3.5,4.0,4.0
STD0062,2017/2018,1,2.25,8.0,6.0
STD0062,2017/2018,2,2.125,8.0,5.0
STD0062,2018/2019,1,0.75,8.0,2.0
STD0062,2018/2019,2,1.8571428571428572,7.0,5.0
STD0062,2019/2020,1,2.8181818181818183,11.0,11.0
STD0062,2019/2020,2,2.0,4.0,2.0
STD0062,2020/2021,1,1.2,5.0,2.0
STD0062,2020/2021,2,2.1,10.0,5.0
STD0062,2021/2022,1,1.6,5.0,2.0
STD0062,2021/2022,2,1.7,10.0,5.0
STD0062,2022/2023,1,0.4,10.0,2.0
STD0062,2022/2023,2,1.2,5.0,2.0
STD0063,2019/2020,1,1.8,5.0,3.0
STD0063,2019/2020,2,2.0,10.0,5.0
STD0063,2020/2021,1,0.0,9.0,0.0
STD0063,2020/2021,2,0.8571428571428571,7.0,2.0
STD0063,2021/2022,1,1.0,4.0,2.0
STD0063,2021/2022,2,1.25,8.0,2.0
STD0063,2022/2023,1,1.0,9.0,3.0
STD0063,2022/2023,2,1.1428571428571428,7.0,4.0
STD0064,2018/2019,1,3.0,5.0,5.0
STD0064,2018/2019,2,3.9,10.0,10.0
STD0064,2019/2020,1,4.0,12.0,12.0
STD0064,2019/2020,2,4.4,5.0,5.0
STD0064,2020/2021,1,2.375,8.0,8.0
STD0064,2020/2021,2,4.285714285714286,7.0,7.0
STD0064,2021/2022,1,2.5,8.0,5.0
STD0064,2021/2022,2,4.428571428571429,7.0,7.0
STD0064,2022/2023,1,4.375,8.0,8.0
STD0064,2022/2023,2,4.428571428571429,7.0,7.0
STD0065,2018/2019,1,4.0,6.0,6.0
STD0065,2018/2019,2,4.8,10.0,10.0
STD0065,2019/2020,1,4.0,9.0,9.0
STD0065,2019/2020,2,5.0,7.0,7.0
STD0065,2020/2021,1,3.25,8.0,8.0
STD0065,2020/2021,2,4.142857142857143,7.0,7.0
STD0065,2021/2022,1,4.6,5.0,5.0
STD0065,2021/2022,2,4.5,8.0,8.0
STD0065,2022/2023,1,4.25,8.0,8.0
STD0065,2022/2023,2,3.5714285714285716,7.0,5.0
STD0066,2017/2018,1,3.0,5.0,5.0
STD0066,2017/2018,2,4.0,10.0,10.0
STD0066,2018/2019,1,2.6666666666666665,9.0,9.0
STD0066,2018/2019,2,2.5714285714285716,7.0,5.0
STD0066,2019/2020,1,2.25,16.0,11.0
STD0066,2020/2021,1,2.7777777777777777,9.0,9.0
STD0066,2020/2021,2,2.0,5.0,2.0
STD0066,2021/2022,1,3.125,8.0,8.0
STD0066,2021/2022,2,3.6666666666666665,6.0,6.0
STD0066,2022/2023,1,2.5,6.0,3.0
STD0066,2022/2023,2,3.2222222222222223,9.0,7.0
STD0067,2017/2018,1,4.0,8.0,8.0
STD0067,2017/2018,2,4.25,8.0,8.0
STD0067,2018/2019,1,4.428571428571429,7.0,7.0
STD0067,2018/2019,2,4.0,7.0,7.0
STD0067,2019/2020,1,3.1818181818181817,11.0,8.0
STD0067,2019/2020,2,4.4,5.0,5.0
STD0067,2020/2021,1,4.4,5.0,5.0
STD0067,2020/2021,2,4.454545454545454,11.0,11.0
STD0067,2021/2022,1,3.4,5.0,5.0
STD0067,2021/2022,2,4.5,10.0,10.0
STD0067,2022/2023,1,3.25,8.0,8.0
STD0067,2022/2023,2,4.142857142857143,7.0,7.0
STD0068,2018/2019,1,2.4,5.0,3.0
STD0068,2018/2019,2,3.9,10.0,10.0
STD0068,2019/2020,1,1.125,8.0,3.0
STD0068,2019/2020,2,3.625,8.0,8.0
STD0068,2020/2021,1,3.7142857142857144,7.0,7.0
STD0068,2020/2021,2,2.5,8.0,5.0
STD0068,2021/2022,1,3.0,6.0,6.0
STD0068,2021/2022,2,3.6666666666666665,9.0,9.0
STD0068,2022/2023,1,3.125,8.0,8.0
STD0068,2022/2023,2,4.666666666666667,6.0,6.0
STD0069,2018/2019,1,0.0,5.0,0.0
STD0069,2018/2019,2,3.5,10.0,10.0
STD0069,2019/2020,1,2.142857142857143,14.0,11.0
STD0069,2019/2020,2,3.0,3.0,3.0
STD0069,2020/2021,1,2.25,8.0,5.0
STD0069,2020/2021,2,2.625,8.0,8.0
STD0069,2021/2022,1,2.0,6.0,3.0
STD0069,2021/2022,2,3.7,10.0,10.0
STD0069,2022/2023,1,2.3333333333333335,6.0,6.0
STD0069,2022/2023,2,1.2857142857142858,7.0,3.0
STD0070,2020/2021,1,3.625,8.0,8.0
STD0070,2020/2021,2,4.25,8.0,8.0
STD0070,2021/2022,1,4.0,6.0,6.0
STD0070,2021/2022,2,3.1,10.0,7.0
STD0070,2022/2023,1,3.5,6.0,6.0
STD0070,2022/2023,2,4.4,10.0,10.0
STD0071,2018/2019,1,3.6,5.0,5.0
STD0071,2018/2019,2,4.8,10.0,10.0
STD0071,2019/2020,1,4.5,12.0,12.0
STD0071,2019/2020,2,4.0,5.0,5.0
STD0071,2020/2021,1,3.142857142857143,7.0,5.0
STD0071,2020/2021,2,4.333333333333333,9.0,9.0
STD0071,2021/2022,1,4.2727272727272725,11.0,11.0
STD0071,2021/2022,2,4.6,5.0,5.0
STD0071,2022/2023,1,3.9166666666666665,12.0,12.0
STD0071,2022/2023,2,4.0,2.0,2.0
STD0072,2020/2021,1,2.6,5.0,5.0
STD0072,2020/2021,2,4.0,10.0,10.0
STD0072,2021/2022,1,2.5454545454545454,11.0,8.0
STD0072,2021/2022,2,2.5,4.0,2.0
STD0072,2022/2023,1,3.0,8.0,8.0
STD0072,2022/2023,2,4.428571428571429,7.0,7.0
STD0073,2020/2021,1,4.5,8.0,8.0
STD0073,2020/2021,2,5.0,8.0,8.0
STD0073,2021/2022,1,4.6,5.0,5.0
STD0073,2021/2022,2,4.5,8.0,8.0
STD0073,2022/2023,1,4.2,5.0,5.0
STD0073,2022/2023,2,5.0,10.0,10.0
STD0074,2017/2018,1,0.0,5.0,0.0
STD0074,2017/2018,2,0.6,10.0,2.0
STD0074,2018/2019,1,0.0,10.0,0.0
STD0074,2018/2019,2,1.2,5.0,2.0
STD0074,2019/2020,1,0.0,9.0,0.0
STD0074,2019/2020,2,1.0,6.0,2.0
STD0074,2020/2021,1,0.0,2.0,0.0
STD0074,2020/2021,2,0.0,12.0,0.0
STD0074,2021/2022,1,0.0,12.0,0.0
STD0074,2021/2022,2,0.0,2.0,0.0
STD0074,2022/2023,1,1.625,8.0,5.0
STD0074,2022/2023,2,0.8571428571428571,7.0,3.0
STD0075,2018/2019,1,3.75,8.0,8.0
STD0075,2018/2019,2,4.25,8.0,8.0
STD0075,2019/2020,1,3.3333333333333335,9.0,6.0
STD0075,2019/2020,2,3.5714285714285716,7.0,5.0
STD0075,2020/2021,1,3.1,10.0,10.0
STD0075,2020/2021,2,3.6,5.0,5.0
STD0075,2021/2022,1,2.2857142857142856,7.0,4.0
STD0075,2021/2022,2,4.666666666666667,9.0,9.0
STD0075,2022/2023,1,2.272727272727273,11.0,8.0
STD0075,2022/2023,2,3.8,5.0,5.0
STD0076,2019/2020,1,3.0,5.0,3.0
STD0076,2019/2020,2,3.6,10.0,10.0
STD0076,2020/2021,1,4.2727272727272725,11.0,11.0
STD0076,2020/2021,2,1.5,4.0,2.0
STD0076,2021/2022,1,2.5384615384615383,13.0,10.0
STD0076,2021/2022,2,5.0,2.0,2.0
STD0076,2022/2023,1,4.0,5.0,5.0
STD0076,2022/2023,2,3.25,8.0,6.0
STD0077,2018/2019,1,1.875,8.0,6.0
STD0077,2018/2019,2,4.0,7.0,7.0
STD0077,2019/2020,1,2.923076923076923,13.0,10.0
STD0077,2019/2020,2,0.0,2.0,0.0
STD0077,2020/2021,1,4.6,5.0,5.0
STD0077,2020/2021,2,3.0,11.0,11.0
STD0077,2021/2022,1,2.6666666666666665,6.0,6.0
STD0077,2021/2022,2,3.142857142857143,7.0,7.0
STD0077,2022/2023,1,2.5454545454545454,11.0,8.0
STD0077,2022/2023,2,1.2,5.0,2.0
STD0078,2017/2018,1,1.8,5.0,3.0
STD0078,2017/2018,2,3.2,10.0,8.0
STD0078,2018/2019,1,2.2,10.0,7.0
STD0078,2018/2019,2,3.5,4.0,4.0
STD0078,2019/2020,1,3.25,8.0,8.0
STD0078,2019/2020,2,2.0,6.0,4.0
STD0078,2020/2021,1,4.0,8.0,8.0
STD0078,2020/2021,2,3.5714285714285716,7.0,7.0
STD0078,2021/2022,1,2.4285714285714284,7.0,5.0
STD0078,2021/2022,2,4.142857142857143,7.0,7.0
STD0078,2022/2023,1,3.2,5.0,5.0
STD0078,2022/2023,2,2.8,10.0,7.0
STD0079,2017/2018,1,0.0,6.0,0.0
STD0079,2017/2018,2,0.8,10.0,2.0
STD0079,2018/2019,1,1.0,8.0,2.0
STD0079,2018/2019,2,0.5714285714285714,7.0,2.0
STD0079,2019/2020,1,0.4444444444444444,9.0,2.0
STD0079,2019/2020,2,0.0,5.0,0.0
STD0079,2020/2021,1,0.0,5.0,0.0
STD0079,2020/2021,2,1.2,10.0,5.0
STD0079,2021/2022,1,0.5,12.0,3.0
STD0079,2021/2022,2,1.2,5.0,3.0
STD0079,2022/2023,1,0.0,7.0,0.0
STD0079,2022/2023,2,2.0,7.0,5.0
STD0080,2017/2018,1,3.75,8.0,8.0
STD0080,2017/2018,2,3.5714285714285716,7.0,7.0
STD0080,2018/2019,1,2.857142857142857,7.0,5.0
STD0080,2018/2019,2,2.2857142857142856,7.0,7.0
STD0080,2019/2020,1,3.0,8.0,8.0
STD0080,2019/2020,2,2.857142857142857,7.0,7.0
STD0080,2020/2021,1,3.7142857142857144,7.0,7.0
STD0080,2020/2021,2,3.375,8.0,8.0
STD0080,2021/2022,1,3.0,5.0,5.0
STD0080,2021/2022,2,3.25,8.0,6.0
STD0080,2022/2023,1,2.6,5.0,5.0
STD0080,2022/2023,2,3.75,8.0,8.0
STD0081,2019/2020,1,3.6,5.0,5.0
STD0081,2019/2020,2,4.2,10.0,10.0
STD0081,2020/2021,1,2.5,12.0,9.0
STD0081,2020/2021,2,3.8,5.0,5.0
STD0081,2021/2022,1,3.4,10.0,10.0
STD0081,2021/2022,2,3.4,5.0,5.0
STD0081,2022/2023,1,2.7142857142857144,7.0,7.0
STD0081,2022/2023,2,4.714285714285714,7.0,7.0
STD0082,2018/2019,1,3.0,8.0,8.0
STD0082,2018/2019,2,4.375,8.0,8.0
STD0082,2019/2020,1,4.5,10.0,10.0
STD0082,2019/2020,2,4.4,5.0,5.0
STD0082,2020/2021,1,4.714285714285714,7.0,7.0
STD0082,2020/2021,2,4.125,8.0,8.0
STD0082,2021/2022,1,4.333333333333333,12.0,12.0
STD0082,2021/2022,2,5.0,2.0,2.0
STD0082,2022/2023,1,5.0,2.0,2.0
STD0082,2022/2023,2,4.454545454545454,11.0,11.0
STD0083,2020/2021,1,0.8,5.0,2.0
STD0083,2020/2021,2,3.2,10.0,10.0
STD0083,2021/2022,1,1.0909090909090908,11.0,3.0
STD0083,2021/2022,2,1.8,5.0,3.0
STD0083,2022/2023,1,1.3636363636363635,11.0,5.0
STD0083,2022/2023,2,3.0,5.0,5.0
STD0084,2018/2019,1,1.875,8.0,6.0
STD0084,2018/2019,2,2.625,8.0,8.0
STD0084,2019/2020,1,2.25,8.0,5.0
STD0084,2019/2020,2,2.0,7.0,4.0
STD0084,2020/2021,1,1.9,10.0,7.0
STD0084,2020/2021,2,3.0,4.0,4.0
STD0084,2021/2022,1,0.9,10.0,3.0
STD0084,2021/2022,2,2.8,5.0,5.0
STD0084,2022/2023,2,2.3076923076923075,13.0,9.0
STD0085,2018/2019,1,1.5,8.0,6.0
STD0085,2018/2019,2,3.5,8.0,8.0
STD0085,2019/2020,1,1.0,8.0,2.0
STD0085,2019/2020,2,3.5714285714285716,7.0,7.0
STD0085,2020/2021,1,2.125,8.0,5.0
STD0085,2020/2021,2,2.125,8.0,5.0
STD0085,2021/2022,1,2.875,8.0,8.0
STD0085,2021/2022,2,2.125,8.0,5.0
STD0085,2022/2023,1,2.5384615384615383,13.0,10.0
STD0085,2022/2023,2,5.0,3.0,3.0
STD0086,2020/2021,1,3.375,8.0,8.0
STD0086,2020/2021,2,4.285714285714286,7.0,7.0
STD0086,2021/2022,1,4.4,5.0,5.0
STD0086,2021/2022,2,3.4444444444444446,9.0,7.0
STD0086,2022/2023,1,3.230769230769231,13.0,13.0
STD0086,2022/2023,2,5.0,3.0,3.0
STD0087,2017/2018,1,2.4,5.0,3.0
STD0087,2017/2018,2,3.6,10.0,10.0
STD0087,2018/2019,1,2.857142857142857,7.0,5.0
STD0087,2018/2019,2,4.428571428571429,7.0,7.0
STD0087,2019/2020,1,3.0,6.0,4.0
STD0087,2019/2020,2,4.666666666666667,6.0,6.0
STD0087,2020/2021,1,3.0,5.0,5.0
STD0087,2020/2021,2,3.6,10.0,10.0
STD0087,2021/2022,1,3.0,5.0,5.0
STD0087,2021/2022,2,3.6666666666666665,9.0,9.0
STD0087,2022/2023,1,3.5384615384615383,13.0,13.0
STD0087,2022/2023,2,5.0,2.0,2.0
STD0088,2020/2021,1,1.875,8.0,6.0
STD0088,2020/2021,2,3.0,7.0,7.0
STD0088,2021/2022,1,1.9090909090909092,11.0,6.0
STD0088,2021/2022,2,2.8,5.0,5.0
STD0088,2022/2023,1,2.625,8.0,6.0
STD0088,2022/2023,2,3.2857142857142856,7.0,7.0
STD0089,2020/2021,1,2.8,5.0,5.0
STD0089,2020/2021,2,4.3,10.0,10.0
STD0089,2021/2022,1,3.0,8.0,6.0
STD0089,2021/2022,2,5.0,7.0,7.0
STD0089,2022/2023,1,1.2,5.0,2.0
STD0089,2022/2023,2,4.25,8.0,8.0
STD0090,2020/2021,1,1.875,8.0,6.0
STD0090,2020/2021,2,4.0,7.0,7.0
STD0090,2021/2022,1,2.9285714285714284,14.0,11.0
STD0090,2021/2022,2,5.0,2.0,2.0
STD0090,2022/2023,1,2.272727272727273,11.0,8.0
STD0090,2022/2023,2,4.6,5.0,5.0
STD0091,2017/2018,1,3.6,5.0,5.0
STD0091,2017/2018,2,4.5,10.0,10.0
STD0091,2018/2019,1,3.142857142857143,7.0,7.0
STD0091,2018/2019,2,4.428571428571429,7.0,7.0
STD0091,2019/2020,1,4.0,12.0,12.0
STD0091,2019/2020,2,5.0,2.0,2.0
STD0091,2020/2021,1,4.6,5.0,5.0
STD0091,2020/2021,2,4.6,10.0,10.0
STD0091,2021/2022,1,5.0,6.0,6.0
STD0091,2021/2022,2,3.7777777777777777,9.0,9.0
STD0091,2022/2023,1,5.0,5.0,5.0
STD0091,2022/2023,2,4.777777777777778,9.0,9.0
STD0092,2020/2021,1,2.25,8.0,6.0
STD0092,2020/2021,2,3.142857142857143,7.0,5.0
STD0092,2021/2022,1,1.9411764705882353,17.0,11.0
STD0092,2022/2023,1,1.3333333333333333,9.0,4.0
STD0092,2022/2023,2,4.0,4.0,4.0
STD0093,2017/2018,1,2.0,8.0,5.0
STD0093,2017/2018,2,3.875,8.0,8.0
STD0093,2018/2019,1,2.230769230769231,13.0,8.0
STD0093,2018/2019,2,2.0,2.0,2.0
STD0093,2019/2020,1,0.5,8.0,2.0
STD0093,2019/2020,2,2.142857142857143,7.0,5.0
STD0093,2020/2021,1,1.875,8.0,6.0
STD0093,2020/2021,2,3.4285714285714284,7.0,7.0
STD0093,2021/2022,1,4.125,8.0,8.0
STD0093,2021/2022,2,2.125,8.0,5.0
STD0093,2022/2023,1,0.0,9.0,0.0
STD0093,2022/2023,2,2.0,7.0,7.0
STD0094,2018/2019,1,1.875,8.0,5.0
STD0094,2018/2019,2,2.75,8.0,8.0
STD0094,2019/2020,1,2.125,8.0,5.0
STD0094,2019/2020,2,3.125,8.0,8.0
STD0094,2020/2021,1,2.8181818181818183,11.0,11.0
STD0094,2020/2021,2,1.8,5.0,3.0
STD0094,2021/2022,1,3.0,7.0,7.0
STD0094,2021/2022,2,4.142857142857143,7.0,7.0
STD0094,2022/2023,1,2.3333333333333335,9.0,6.0
STD0094,2022/2023,2,2.5714285714285716,7.0,4.0
STD0095,2020/2021,1,1.125,8.0,3.0
STD0095,2020/2021,2,2.4285714285714284,7.0,5.0
STD0095,2021/2022,1,1.5,8.0,3.0
STD0095,2021/2022,2,2.5714285714285716,7.0,4.0
STD0095,2022/2023,1,0.8571428571428571,7.0,2.0
STD0095,2022/2023,2,0.0,7.0,0.0
STD0096,2020/2021,1,2.25,8.0,6.0
STD0096,2020/2021,2,3.7142857142857144,7.0,7.0
STD0096,2021/2022,1,3.357142857142857,14.0,14.0
STD0096,2021/2022,2,5.0,3.0,3.0
STD0096,2022/2023,1,3.3333333333333335,9.0,9.0
STD0096,2022/2023,2,4.0,8.0,8.0
STD0097,2019/2020,1,3.375,8.0,8.0
STD0097,2019/2020,2,4.714285714285714,7.0,7.0
STD0097,2020/2021,1,4.4,5.0,5.0
STD0097,2020/2021,2,3.888888888888889,9.0,9.0
STD0097,2021/2022,1,3.7777777777777777,9.0,9.0
STD0097,2021/2022,2,3.5,4.0,4.0
STD0097,2022/2023,1,3.357142857142857,14.0,14.0
STD0097,2022/2023,2,5.0,2.0,2.0
STD0098,2018/2019,1,3.5,6.0,6.0
STD0098,2018/2019,2,3.9,10.0,10.0
STD0098,2019/2020,1,0.0,6.0,0.0
STD0098,2019/2020,2,3.9,10.0,10.0
STD0098,2020/2021,1,2.5,6.0,6.0
STD0098,2020/2021,2,3.1,10.0,8.0
STD0098,2021/2022,1,2.3333333333333335,9.0,6.0
STD0098,2021/2022,2,3.6666666666666665,6.0,6.0
STD0098,2022/2023,1,1.9333333333333333,15.0,9.0
STD0099,2020/2021,1,2.0,6.0,6.0
STD0099,2020/2021,2,3.7,10.0,10.0
STD0099,2021/2022,1,1.5,8.0,5.0
STD0099,2021/2022,2,3.5,8.0,8.0
STD0099,2022/2023,1,3.0,3.0,3.0
STD0099,2022/2023,2,3.4166666666666665,12.0,9.0
STD0100,2017/2018,1,0.0,5.0,0.0
STD0100,2017/2018,2,1.8,10.0,7.0
STD0100,2018/2019,1,0.6666666666666666,9.0,2.0
STD0100,2018/2019,2,3.0,5.0,5.0
STD0100,2019/2020,1,1.6,10.0,7.0
STD0100,2019/2020,2,0.0,4.0,0.0
STD0100,2020/2021,1,0.8,5.0,2.0
STD0100,2020/2021,2,1.7,10.0,5.0
STD0100,2021/2022,1,2.25,8.0,6.0
STD0100,2021/2022,2,2.0,9.0,6.0
STD0100,2022/2023,1,0.0,5.0,0.0
STD0100,2022/2023,2,1.0,9.0,3.0
STD0101,2017/2018,1,2.25,8.0,6.0
STD0101,2017/2018,2,3.142857142857143,7.0,7.0
STD0101,2018/2019,1,2.9166666666666665,12.0,10.0
STD0101,2018/2019,2,4.0,2.0,2.0
STD0101,2019/2020,1,2.375,8.0,5.0
STD0101,2019/2020,2,1.3333333333333333,6.0,2.0
STD0101,2020/2021,1,0.0,2.0,0.0
STD0101,2020/2021,2,2.8,10.0,8.0
STD0101,2021/2022,1,0.8,5.0,2.0
STD0101,2021/2022,2,3.75,8.0,8.0
STD0101,2022/2023,1,1.5,8.0,5.0
STD0101,2022/2023,2,3.375,8.0,8.0
STD0102,2018/2019,1,2.25,8.0,6.0
STD0102,2018/2019,2,3.5714285714285716,7.0,7.0
STD0102,2019/2020,1,2.625,8.0,8.0
STD0102,2019/2020,2,3.7142857142857144,7.0,7.0
STD0102,2020/2021,1,2.2857142857142856,7.0,7.0
STD0102,2020/2021,2,2.3333333333333335,6.0,4.0
STD0102,2021/2022,1,1.0909090909090908,11.0,3.0
STD0102,2021/2022,2,3.8,5.0,5.0
STD0102,2022/2023,1,2.75,8.0,8.0
STD0102,2022/2023,2,4.285714285714286,7.0,7.0
STD0103,2020/2021,1,2.25,8.0,6.0
STD0103,2020/2021,2,2.2857142857142856,7.0,5.0
STD0103,2021/2022,1,1.0,12.0,3.0
STD0103,2021/2022,2,1.5,4.0,2.0
STD0103,2022/2023,1,2.4545454545454546,11.0,6.0
STD0103,2022/2023,2,3.5,4.0,4.0
STD0104,2018/2019,1,2.25,8.0,6.0
STD0104,2018/2019,2,4.0,8.0,8.0
STD0104,2019/2020,1,1.7142857142857142,7.0,4.0
STD0104,2019/2020,2,2.3333333333333335,6.0,4.0
STD0104,2020/2021,1,2.25,8.0,6.0
STD0104,2020/2021,2,4.0,6.0,6.0
STD0104,2021/2022,1,2.375,8.0,5.0
STD0104,2021/2022,2,2.2857142857142856,7.0,7.0
STD0104,2022/2023,1,0.0,3.0,0.0
STD0104,2022/2023,2,3.6363636363636362,11.0,11.0
STD0105,2017/2018,1,2.25,8.0,6.0
STD0105,2017/2018,2,4.285714285714286,7.0,7.0
STD0105,2018/2019,1,2.625,8.0,5.0
STD0105,2018/2019,2,3.3333333333333335,6.0,4.0
STD0105,2019/2020,1,4.333333333333333,9.0,9.0
STD0105,2019/2020,2,4.428571428571429,7.0,7.0
STD0105,2020/2021,1,4.0,9.0,9.0
STD0105,2020/2021,2,3.6666666666666665,6.0,6.0
STD0105,2021/2022,1,4.0,3.0,3.0
STD0105,2021/2022,2,3.5,12.0,10.0
STD0105,2022/2023,1,3.5,4.0,4.0
STD0105,2022/2023,2,3.0,10.0,7.0
STD0106,2020/2021,1,4.4,5.0,5.0
STD0106,2020/2021,2,4.8,10.0,10.0
STD0106,2021/2022,1,3.8,10.0,10.0
STD0106,2021/2022,2,5.0,5.0,5.0
STD0106,2022/2023,1,4.7,10.0,10.0
STD0106,2022/2023,2,5.0,5.0,5.0
STD0107,2020/2021,1,2.4,5.0,3.0
STD0107,2020/2021,2,4.3,10.0,10.0
STD0107,2021/2022,1,2.875,8.0,8.0
STD0107,2021/2022,2,4.25,8.0,8.0
STD0107,2022/2023,1,3.125,8.0,8.0
STD0107,2022/2023,2,3.3333333333333335,6.0,4.0
STD0108,2020/2021,1,3.0,6.0,6.0
STD0108,2020/2021,2,3.4,10.0,10.0
STD0108,2021/2022,1,3.2,10.0,8.0
STD0108,2021/2022,2,3.5,4.0,4.0
STD0108,2022/2023,1,3.2,5.0,5.0
STD0108,2022/2023,2,3.111111111111111,9.0,7.0
STD0109,2020/2021,1,3.375,8.0,8.0
STD0109,2020/2021,2,4.0,8.0,8.0
STD0109,2021/2022,1,3.0,8.0,8.0
STD0109,2021/2022,2,4.571428571428571,7.0,7.0
STD0109,2022/2023,1,3.272727272727273,11.0,11.0
STD0109,2022/2023,2,3.6,5.0,5.0
STD0110,2018/2019,1,0.0,8.0,0.0
STD0110,2018/2019,2,2.5,8.0,5.0
STD0110,2019/2020,1,0.8571428571428571,14.0,3.0
STD0110,2019/2020,2,3.0,3.0,3.0
STD0110,2020/2021,1,0.0,11.0,0.0
STD0110,2020/2021,2,1.0,4.0,2.0
STD0110,2021/2022,1,0.5714285714285714,7.0,2.0
STD0110,2021/2022,2,0.8571428571428571,7.0,3.0
STD0110,2022/2023,1,0.5714285714285714,7.0,2.0
STD0110,2022/2023,2,1.125,8.0,3.0
STD0111,2019/2020,1,2.4,5.0,3.0
STD0111,2019/2020,2,3.7,10.0,10.0
STD0111,2020/2021,1,2.5384615384615383,13.0,10.0
STD0111,2020/2021,2,4.0,3.0,3.0
STD0111,2021/2022,1,1.1428571428571428,7.0,2.0
STD0111,2021/2022,2,2.5714285714285716,7.0,5.0
STD0111,2022/2023,1,4.0,2.0,2.0
STD0111,2022/2023,2,3.3333333333333335,12.0,12.0
STD0112,2017/2018,1,2.25,8.0,5.0
STD0112,2017/2018,2,2.7142857142857144,7.0,5.0
STD0112,2018/2019,1,3.4,5.0,5.0
STD0112,2018/2019,2,2.2,10.0,5.0
STD0112,2019/2020,1,5.0,3.0,3.0
STD0112,2019/2020,2,3.8181818181818183,11.0,11.0
STD0112,2020/2021,1,2.5,6.0,3.0
STD0112,2020/2021,2,3.0,8.0,6.0
STD0112,2021/2022,1,3.2,10.0,10.0
STD0112,2021/2022,2,2.5,4.0,4.0
STD0112,2022/2023,1,4.375,8.0,8.0
STD0112,2022/2023,2,2.3333333333333335,6.0,6.0
STD0113,2019/2020,1,5.0,8.0,8.0
STD0113,2019/2020,2,5.0,8.0,8.0
STD0113,2020/2021,1,5.0,11.0,11.0
STD0113,2020/2021,2,5.0,4.0,4.0
STD0113,2021/2022,1,4.4,10.0,10.0
STD0113,2021/2022,2,4.5,6.0,6.0
STD0113,2022/2023,1,4.6,5.0,5.0
STD0113,2022/2023,2,5.0,10.0,10.0
STD0114,2017/2018,1,1.625,8.0,5.0
STD0114,2017/2018,2,2.857142857142857,7.0,7.0
STD0114,2018/2019,1,2.25,8.0,5.0
STD0114,2018/2019,2,2.375,8.0,5.0
STD0114,2019/2020,1,3.3636363636363638,11.0,11.0
STD0114,2019/2020,2,4.0,3.0,3.0
STD0114,2020/2021,1,1.5,8.0,3.0
STD0114,2020/2021,2,2.625,8.0,6.0
STD0114,2021/2022,1,2.75,12.0,12.0
STD0114,2021/2022,2,4.0,4.0,4.0
STD0114,2022/2023,1,3.4545454545454546,11.0,11.0
STD0114,2022/2023,2,2.0,4.0,2.0
STD0115,2018/2019,1,3.0,8.0,6.0
STD0115,2018/2019,2,4.625,8.0,8.0
STD0115,2019/2020,1,2.125,8.0,5.0
STD0115,2019/2020,2,2.857142857142857,7.0,5.0
STD0115,2020/2021,1,4.5,6.0,6.0
STD0115,2020/2021,2,3.7777777777777777,9.0,9.0
STD0115,2021/2022,1,0.8,5.0,2.0
STD0115,2021/2022,2,4.444444444444445,9.0,9.0
STD0115,2022/2023,1,3.4,10.0,10.0
STD0115,2022/2023,2,3.0,5.0,5.0
STD0116,2017/2018,1,3.75,8.0,8.0
STD0116,2017/2018,2,4.142857142857143,7.0,7.0
STD0116,2018/2019,1,3.8181818181818183,11.0,11.0
STD0116,2018/2019,2,2.0,4.0,2.0
STD0116,2019/2020,1,2.0,9.0,6.0
STD0116,2019/2020,2,3.875,8.0,8.0
STD0116,2020/2021,1,1.6,5.0,2.0
STD0116,2020/2021,2,4.777777777777778,9.0,9.0
STD0116,2021/2022,1,3.375,8.0,8.0
STD0116,2021/2022,2,4.25,8.0,8.0
STD0116,2022/2023,1,4.125,8.0,8.0
STD0116,2022/2023,2,3.25,8.0,8.0
STD0117,2017/2018,1,1.0,6.0,3.0
STD0117,2017/2018,2,2.0,10.0,5.0
STD0117,2018/2019,1,1.625,8.0,5.0
STD0117,2018/2019,2,2.2857142857142856,7.0,4.0
