student_id,course_code,session,semester,score,grade,grade_point,pass,credit_units
STD0017,STA200,2021/2022,2,72.4,A,5,1,2
STD0017,STA300,2021/2022,2,53.4,C,3,1,2
STD0017,STA100,2021/2022,2,53.3,C,3,1,3
STD0017,STA109,2021/2022,1,59.3,C,3,1,3
STD0017,STA206,2021/2022,1,67.5,B,4,1,2
STD0017,STA204,2021/2022,2,60.5,B,4,1,2
STD0017,STA106,2022/2023,2,97.4,A,5,1,2
STD0017,STA404,2022/2023,2,62.0,B,4,1,3
STD0017,STA407,2022/2023,2,71.3,A,5,1,3
STD0017,STA400,2022/2023,1,62.5,B,4,1,2
STD0017,STA109,2022/2023,1,61.6,B,4,1,3
STD0017,STA102,2022/2023,1,63.7,B,4,1,3
STD0018,STA102,2020/2021,1,59.2,C,3,1,3
STD0018,STA103,2020/2021,1,39.1,F,0,0,2
STD0018,STA107,2020/2021,2,47.6,D,2,1,2
STD0018,STA106,2020/2021,2,68.4,B,4,1,2
STD0018,STA105,2020/2021,2,39.9,F,0,0,3
STD0018,STA109,2020/2021,1,52.8,C,3,1,3
STD0018,STA208,2021/2022,1,55.0,C,3,1,3
STD0018,STA103,2021/2022,1,39.3,F,0,0,2
STD0018,STA200,2021/2022,2,52.7,C,3,1,2
STD0018,STA105,2021/2022,2,40.0,F,0,0,3
STD0018,STA207,2021/2022,1,42.9,F,0,0,2
STD0018,STA107,2021/2022,2,53.2,C,3,1,2
STD0018,STA105,2022/2023,2,60.5,B,4,1,3
STD0018,STA103,2022/2023,1,41.7,F,0,0,2
STD0018,STA102,2022/2023,1,51.8,C,3,1,3
STD0018,STA201,2022/2023,1,51.7,C,3,1,3
STD0018,STA208,2022/2023,1,60.9,B,4,1,3
STD0018,STA100,2022/2023,2,46.2,D,2,1,3
STD0019,STA103,2020/2021,1,34.8,F,0,0,2
STD0019,STA107,2020/2021,2,26.4,F,0,0,2
STD0019,STA100,2020/2021,2,57.0,C,3,1,3
STD0019,STA109,2020/2021,1,55.1,C,3,1,3
STD0019,STA105,2020/2021,2,40.2,F,0,0,3
STD0019,STA106,2020/2021,2,66.1,B,4,1,2
STD0019,STA103,2021/2022,1,24.7,F,0,0,2
STD0019,STA109,2021/2022,1,36.3,F,0,0,3
STD0019,STA107,2021/2022,2,50.5,C,3,1,2
STD0019,STA206,2021/2022,1,50.3,C,3,1,2
STD0019,STA102,2021/2022,1,32.1,F,0,0,3
STD0019,STA208,2021/2022,1,58.2,C,3,1,3
STD0019,STA102,2022/2023,1,38.4,F,0,0,3
STD0019,STA209,2022/2023,1,45.6,D,2,1,3
STD0019,STA304,2022/2023,1,47.0,D,2,1,2
STD0019,STA302,2022/2023,2,45.4,D,2,1,2
STD0019,STA109,2022/2023,1,34.8,F,0,0,3
STD0019,STA207,2022/2023,1,30.6,F,0,0,2
STD0020,STA105,2019/2020,2,82.4,A,5,1,3
STD0020,STA100,2019/2020,2,68.7,B,4,1,3
STD0020,STA107,2019/2020,2,63.2,B,4,1,2
STD0020,STA102,2019/2020,1,81.7,A,5,1,3
STD0020,STA109,2019/2020,1,66.7,B,4,1,3
STD0020,STA106,2019/2020,2,86.0,A,5,1,2
STD0020,STA207,2020/2021,1,73.1,A,5,1,2
STD0020,STA100,2020/2021,2,80.7,A,5,1,3
STD0020,STA102,2020/2021,1,78.6,A,5,1,3
STD0020,STA103,2020/2021,1,60.7,B,4,1,2
STD0020,STA204,2020/2021,2,61.6,B,4,1,2
STD0020,STA109,2020/2021,1,76.1,A,5,1,3
STD0020,STA208,2021/2022,1,88.1,A,5,1,3
STD0020,STA100,2021/2022,2,76.0,A,5,1,3
STD0020,STA103,2021/2022,1,37.2,F,0,0,2
STD0020,STA107,2021/2022,2,70.2,A,5,1,2
STD0020,STA200,2021/2022,2,72.7,A,5,1,2
STD0020,STA300,2021/2022,2,67.7,B,4,1,2
STD0020,STA305,2022/2023,1,75.3,A,5,1,3
STD0020,STA303,2022/2023,1,75.4,A,5,1,3
STD0020,STA409,2022/2023,2,82.4,A,5,1,3
STD0020,STA105,2022/2023,2,66.8,B,4,1,3
STD0020,STA307,2022/2023,1,82.9,A,5,1,2
STD0020,STA106,2022/2023,2,96.4,A,5,1,2
STD0021,STA106,2018/2019,2,66.7,B,4,1,2
STD0021,STA103,2018/2019,1,49.2,D,2,1,2
STD0021,STA100,2018/2019,2,61.5,B,4,1,3
STD0021,STA105,2018/2019,2,58.5,C,3,1,3
STD0021,STA107,2018/2019,2,58.4,C,3,1,2
STD0021,STA109,2018/2019,1,49.7,D,2,1,3
STD0021,STA109,2019/2020,1,57.3,C,3,1,3
STD0021,STA206,2019/2020,1,64.7,B,4,1,2
STD0021,STA205,2019/2020,1,35.9,F,0,0,3
STD0021,STA200,2019/2020,2,62.7,B,4,1,2
STD0021,STA102,2019/2020,1,56.6,C,3,1,3
STD0021,STA201,2019/2020,1,62.4,B,4,1,3
STD0021,STA103,2020/2021,1,37.0,F,0,0,2
STD0021,STA305,2020/2021,1,50.9,C,3,1,3
STD0021,STA303,2020/2021,1,74.5,A,5,1,3
STD0021,STA209,2020/2021,1,44.1,F,0,0,3
STD0021,STA207,2020/2021,1,49.2,D,2,1,2
STD0021,STA208,2020/2021,1,67.6,B,4,1,3
STD0021,STA401,2021/2022,2,63.9,B,4,1,2
STD0021,STA205,2021/2022,1,42.1,F,0,0,3
STD0021,STA400,2021/2022,1,54.1,C,3,1,2
STD0021,STA405,2021/2022,2,70.7,A,5,1,2
STD0021,STA102,2021/2022,1,57.1,C,3,1,3
STD0021,STA105,2021/2022,2,54.8,C,3,1,3
STD0021,STA103,2022/2023,1,31.5,F,0,0,2
STD0021,STA302,2022/2023,2,48.7,D,2,1,2
STD0021,STA209,2022/2023,1,41.6,F,0,0,3
STD0021,STA403,2022/2023,2,71.5,A,5,1,2
STD0021,STA206,2022/2023,1,47.1,D,2,1,2
STD0021,STA407,2022/2023,2,71.4,A,5,1,3
STD0022,STA106,2017/2018,2,79.6,A,5,1,2
STD0022,STA102,2017/2018,1,59.1,C,3,1,3
STD0022,STA105,2017/2018,2,65.2,B,4,1,3
STD0022,STA107,2017/2018,2,51.4,C,3,1,2
STD0022,STA100,2017/2018,2,63.2,B,4,1,3
STD0022,STA109,2017/2018,1,59.5,C,3,1,3
STD0022,STA102,2018/2019,1,61.2,B,4,1,3
STD0022,STA105,2018/2019,2,69.2,B,4,1,3
STD0022,STA209,2018/2019,1,51.6,C,3,1,3
STD0022,STA109,2018/2019,1,59.3,C,3,1,3
STD0022,STA206,2018/2019,1,70.0,A,5,1,2
STD0022,STA103,2018/2019,1,28.9,F,0,0,2
STD0022,STA204,2019/2020,2,20.7,F,0,0,2
STD0022,STA207,2019/2020,1,73.7,A,5,1,2
STD0022,STA306,2019/2020,2,48.2,D,2,1,2
STD0022,STA300,2019/2020,2,57.4,C,3,1,2
STD0022,STA107,2019/2020,2,42.5,F,0,0,2
STD0022,STA105,2019/2020,2,57.4,C,3,1,3
STD0022,STA302,2020/2021,2,69.5,B,4,1,2
STD0022,STA109,2020/2021,1,42.4,F,0,0,3
STD0022,STA105,2020/2021,2,73.7,A,5,1,3
STD0022,STA303,2020/2021,1,64.9,B,4,1,3
STD0022,STA206,2020/2021,1,55.7,C,3,1,2
STD0022,STA307,2020/2021,1,50.2,C,3,1,2
STD0022,STA401,2021/2022,2,75.2,A,5,1,2
STD0022,STA403,2021/2022,2,75.6,A,5,1,2
STD0022,STA105,2021/2022,2,69.2,B,4,1,3
STD0022,STA404,2021/2022,2,64.9,B,4,1,3
STD0022,STA205,2021/2022,1,18.3,F,0,0,3
STD0022,STA300,2021/2022,2,65.4,B,4,1,2
STD0022,STA308,2022/2023,2,48.2,D,2,1,3
STD0022,STA400,2022/2023,1,69.1,B,4,1,2
STD0022,STA105,2022/2023,2,65.5,B,4,1,3
STD0022,STA401,2022/2023,2,79.2,A,5,1,2
STD0022,STA102,2022/2023,1,51.9,C,3,1,3
STD0022,STA204,2022/2023,2,36.5,F,0,0,2
STD0023,STA106,2019/2020,2,75.0,A,5,1,2
STD0023,STA105,2019/2020,2,32.1,F,0,0,3
STD0023,STA109,2019/2020,1,35.2,F,0,0,3
STD0023,STA107,2019/2020,2,43.0,F,0,0,2
STD0023,STA100,2019/2020,2,62.5,B,4,1,3
STD0023,STA102,2019/2020,1,46.9,D,2,1,3
STD0023,STA102,2020/2021,1,40.8,F,0,0,3
STD0023,STA109,2020/2021,1,42.0,F,0,0,3
STD0023,STA201,2020/2021,1,53.9,C,3,1,3
STD0023,STA206,2020/2021,1,72.8,A,5,1,2
STD0023,STA107,2020/2021,2,46.0,D,2,1,2
STD0023,STA208,2020/2021,1,54.5,C,3,1,3
STD0023,STA303,2021/2022,1,51.7,C,3,1,3
STD0023,STA304,2021/2022,1,38.9,F,0,0,2
STD0023,STA207,2021/2022,1,37.1,F,0,0,2
STD0023,STA107,2021/2022,2,56.2,C,3,1,2
STD0023,STA205,2021/2022,1,11.7,F,0,0,3
STD0023,STA305,2021/2022,1,49.2,D,2,1,3
STD0023,STA100,2022/2023,2,53.7,C,3,1,3
STD0023,STA304,2022/2023,1,45.8,D,2,1,2
STD0023,STA305,2022/2023,1,49.2,D,2,1,3
STD0023,STA208,2022/2023,1,51.8,C,3,1,3
STD0023,STA409,2022/2023,2,16.6,F,0,0,3
STD0023,STA306,2022/2023,2,47.9,D,2,1,2
STD0024,STA105,2018/2019,2,42.7,F,0,0,3
STD0024,STA107,2018/2019,2,58.1,C,3,1,2
STD0024,STA102,2018/2019,1,52.7,C,3,1,3
STD0024,STA103,2018/2019,1,50.5,C,3,1,2
STD0024,STA109,2018/2019,1,47.1,D,2,1,3
STD0024,STA106,2018/2019,2,68.4,B,4,1,2
STD0024,STA207,2019/2020,1,43.3,F,0,0,2
STD0024,STA109,2019/2020,1,37.9,F,0,0,3
STD0024,STA105,2019/2020,2,42.5,F,0,0,3
STD0024,STA200,2019/2020,2,73.0,A,5,1,2
STD0024,STA100,2019/2020,2,51.8,C,3,1,3
STD0024,STA103,2019/2020,1,52.0,C,3,1,2
STD0024,STA106,2020/2021,2,69.8,B,4,1,2
STD0024,STA204,2020/2021,2,33.6,F,0,0,2
STD0024,STA303,2020/2021,1,53.9,C,3,1,3
STD0024,STA201,2020/2021,1,33.4,F,0,0,3
STD0024,STA304,2020/2021,1,40.6,F,0,0,2
STD0024,STA100,2020/2021,2,57.5,C,3,1,3
STD0024,STA103,2021/2022,1,38.8,F,0,0,2
STD0024,STA105,2021/2022,2,48.9,D,2,1,3
STD0024,STA305,2021/2022,1,50.9,C,3,1,3
STD0024,STA400,2021/2022,1,63.5,B,4,1,2
STD0024,STA300,2021/2022,2,50.2,C,3,1,2
STD0024,STA308,2021/2022,2,43.7,F,0,0,3
STD0024,STA201,2022/2023,1,51.6,C,3,1,3
STD0024,STA300,2022/2023,2,59.7,C,3,1,2
STD0024,STA308,2022/2023,2,46.7,D,2,1,3
STD0024,STA306,2022/2023,2,46.8,D,2,1,2
STD0024,STA407,2022/2023,2,53.5,C,3,1,3
STD0024,STA207,2022/2023,1,63.9,B,4,1,2
STD0025,STA109,2020/2021,1,61.1,B,4,1,3
STD0025,STA107,2020/2021,2,49.4,D,2,1,2
STD0025,STA100,2020/2021,2,74.8,A,5,1,3
STD0025,STA105,2020/2021,2,66.8,B,4,1,3
STD0025,STA102,2020/2021,1,64.4,B,4,1,3
STD0025,STA103,2020/2021,1,37.3,F,0,0,2
STD0025,STA200,2021/2022,2,84.1,A,5,1,2
STD0025,STA107,2021/2022,2,52.6,C,3,1,2
STD0025,STA201,2021/2022,1,53.5,C,3,1,3
STD0025,STA204,2021/2022,2,43.7,F,0,0,2
STD0025,STA105,2021/2022,2,73.7,A,5,1,3
STD0025,STA103,2021/2022,1,56.6,C,3,1,2
STD0025,STA209,2022/2023,1,43.7,F,0,0,3
STD0025,STA106,2022/2023,2,80.6,A,5,1,2
STD0025,STA207,2022/2023,1,62.1,B,4,1,2
STD0025,STA208,2022/2023,1,75.1,A,5,1,3
STD0025,STA204,2022/2023,2,45.0,F,0,0,2
STD0025,STA307,2022/2023,1,67.2,B,4,1,2
STD0026,STA105,2020/2021,2,49.8,D,2,1,3
STD0026,STA106,2020/2021,2,79.8,A,5,1,2
STD0026,STA103,2020/2021,1,32.2,F,0,0,2
STD0026,STA107,2020/2021,2,38.9,F,0,0,2
STD0026,STA109,2020/2021,1,43.9,F,0,0,3
STD0026,STA100,2020/2021,2,56.9,C,3,1,3
STD0026,STA207,2021/2022,1,52.1,C,3,1,2
STD0026,STA208,2021/2022,1,50.6,C,3,1,3
STD0026,STA204,2021/2022,2,18.8,F,0,0,2
STD0026,STA102,2021/2022,1,30.3,F,0,0,3
STD0026,STA106,2021/2022,2,70.4,A,5,1,2
STD0026,STA206,2021/2022,1,52.2,C,3,1,2
STD0026,STA209,2022/2023,1,42.6,F,0,0,3
STD0026,STA100,2022/2023,2,58.5,C,3,1,3
STD0026,STA109,2022/2023,1,41.0,F,0,0,3
STD0026,STA207,2022/2023,1,55.6,C,3,1,2
STD0026,STA206,2022/2023,1,49.8,D,2,1,2
STD0026,STA303,2022/2023,1,58.1,C,3,1,3
STD0027,STA105,2018/2019,2,67.7,B,4,1,3
STD0027,STA106,2018/2019,2,85.7,A,5,1,2
STD0027,STA100,2018/2019,2,70.5,A,5,1,3
STD0027,STA102,2018/2019,1,59.8,C,3,1,3
STD0027,STA107,2018/2019,2,58.2,C,3,1,2
STD0027,STA103,2018/2019,1,51.5,C,3,1,2
STD0027,STA205,2019/2020,1,47.7,D,2,1,3
STD0027,STA208,2019/2020,1,71.5,A,5,1,3
STD0027,STA209,2019/2020,1,58.4,C,3,1,3
STD0027,STA100,2019/2020,2,69.9,B,4,1,3
STD0027,STA206,2019/2020,1,69.3,B,4,1,2
STD0027,STA105,2019/2020,2,68.7,B,4,1,3
STD0027,STA306,2020/2021,2,51.5,C,3,1,2
STD0027,STA304,2020/2021,1,50.4,C,3,1,2
STD0027,STA204,2020/2021,2,45.3,D,2,1,2
STD0027,STA201,2020/2021,1,53.5,C,3,1,3
STD0027,STA307,2020/2021,1,83.4,A,5,1,2
STD0027,STA205,2020/2021,1,48.2,D,2,1,3
STD0027,STA405,2021/2022,2,63.8,B,4,1,2
STD0027,STA103,2021/2022,1,51.3,C,3,1,2
STD0027,STA305,2021/2022,1,69.3,B,4,1,3
STD0027,STA207,2021/2022,1,60.7,B,4,1,2
STD0027,STA209,2021/2022,1,53.8,C,3,1,3
STD0027,STA205,2021/2022,1,44.4,F,0,0,3
STD0027,STA308,2022/2023,2,59.5,C,3,1,3
STD0027,STA401,2022/2023,2,80.9,A,5,1,2
STD0027,STA209,2022/2023,1,59.8,C,3,1,3
STD0027,STA403,2022/2023,2,67.8,B,4,1,2
STD0027,STA407,2022/2023,2,63.2,B,4,1,3
STD0027,STA207,2022/2023,1,59.1,C,3,1,2
STD0028,STA106,2019/2020,2,70.1,A,5,1,2
STD0028,STA102,2019/2020,1,46.5,D,2,1,3
STD0028,STA105,2019/2020,2,51.9,C,3,1,3
STD0028,STA100,2019/2020,2,63.8,B,4,1,3
STD0028,STA107,2019/2020,2,53.4,C,3,1,2
STD0028,STA103,2019/2020,1,39.5,F,0,0,2
STD0028,STA204,2020/2021,2,32.2,F,0,0,2
STD0028,STA107,2020/2021,2,39.9,F,0,0,2
STD0028,STA106,2020/2021,2,66.6,B,4,1,2
STD0028,STA207,2020/2021,1,49.5,D,2,1,2
STD0028,STA206,2020/2021,1,51.3,C,3,1,2
STD0028,STA109,2020/2021,1,30.6,F,0,0,3
STD0028,STA304,2021/2022,1,51.4,C,3,1,2
STD0028,STA208,2021/2022,1,75.5,A,5,1,3
STD0028,STA307,2021/2022,1,57.5,C,3,1,2
STD0028,STA100,2021/2022,2,49.4,D,2,1,3
STD0028,STA206,2021/2022,1,67.4,B,4,1,2
STD0028,STA300,2021/2022,2,54.3,C,3,1,2
STD0028,STA307,2022/2023,1,54.3,C,3,1,2
STD0028,STA404,2022/2023,2,69.3,B,4,1,3
STD0028,STA207,2022/2023,1,43.7,F,0,0,2
STD0028,STA401,2022/2023,2,73.5,A,5,1,2
STD0028,STA305,2022/2023,1,57.6,C,3,1,3
STD0028,STA204,2022/2023,2,45.5,D,2,1,2
STD0029,STA107,2019/2020,2,46.0,D,2,1,2
STD0029,STA109,2019/2020,1,57.2,C,3,1,3
STD0029,STA105,2019/2020,2,67.6,B,4,1,3
STD0029,STA100,2019/2020,2,60.3,B,4,1,3
STD0029,STA106,2019/2020,2,60.5,B,4,1,2
STD0029,STA102,2019/2020,1,52.8,C,3,1,3
STD0029,STA206,2020/2021,1,51.2,C,3,1,2
STD0029,STA105,2020/2021,2,41.5,F,0,0,3
STD0029,STA103,2020/2021,1,45.0,D,2,1,2
STD0029,STA205,2020/2021,1,25.6,F,0,0,3
STD0029,STA200,2020/2021,2,67.4,B,4,1,2
STD0029,STA102,2020/2021,1,53.1,C,3,1,3
STD0029,STA100,2021/2022,2,59.3,C,3,1,3
STD0029,STA209,2021/2022,1,42.8,F,0,0,3
STD0029,STA204,2021/2022,2,26.3,F,0,0,2
STD0029,STA305,2021/2022,1,61.7,B,4,1,3
STD0029,STA102,2021/2022,1,56.5,C,3,1,3
STD0029,STA206,2021/2022,1,58.7,C,3,1,2
STD0029,STA109,2022/2023,1,48.5,D,2,1,3
STD0029,STA303,2022/2023,1,73.0,A,5,1,3
STD0029,STA407,2022/2023,2,60.5,B,4,1,3
STD0029,STA305,2022/2023,1,68.9,B,4,1,3
STD0029,STA400,2022/2023,1,55.0,C,3,1,2
STD0029,STA207,2022/2023,1,42.9,F,0,0,2
STD0030,STA107,2018/2019,2,54.4,C,3,1,2
STD0030,STA105,2018/2019,2,61.2,B,4,1,3
STD0030,STA103,2018/2019,1,34.4,F,0,0,2
STD0030,STA106,2018/2019,2,72.5,A,5,1,2
STD0030,STA109,2018/2019,1,63.8,B,4,1,3
STD0030,STA102,2018/2019,1,48.0,D,2,1,3
STD0030,STA208,2019/2020,1,77.1,A,5,1,3
STD0030,STA102,2019/2020,1,54.9,C,3,1,3
STD0030,STA107,2019/2020,2,46.6,D,2,1,2
STD0030,STA105,2019/2020,2,64.3,B,4,1,3
STD0030,STA200,2019/2020,2,53.0,C,3,1,2
STD0030,STA206,2019/2020,1,74.1,A,5,1,2
STD0030,STA105,2020/2021,2,57.6,C,3,1,3
STD0030,STA107,2020/2021,2,57.7,C,3,1,2
STD0030,STA109,2020/2021,1,49.6,D,2,1,3
STD0030,STA303,2020/2021,1,55.0,C,3,1,3
STD0030,STA206,2020/2021,1,57.7,C,3,1,2
STD0030,STA103,2020/2021,1,32.4,F,0,0,2
STD0030,STA205,2021/2022,1,48.0,D,2,1,3
STD0030,STA102,2021/2022,1,63.3,B,4,1,3
STD0030,STA400,2021/2022,1,45.1,D,2,1,2
STD0030,STA401,2021/2022,2,54.4,C,3,1,2
STD0030,STA403,2021/2022,2,46.9,D,2,1,2
STD0030,STA103,2021/2022,1,29.1,F,0,0,2
STD0030,STA106,2022/2023,2,60.2,B,4,1,2
STD0030,STA400,2022/2023,1,37.5,F,0,0,2
STD0030,STA303,2022/2023,1,64.2,B,4,1,3
STD0030,STA209,2022/2023,1,53.2,C,3,1,3
STD0030,STA107,2022/2023,2,48.8,D,2,1,2
STD0030,STA200,2022/2023,2,53.8,C,3,1,2
STD0031,STA107,2018/2019,2,73.3,A,5,1,2
STD0031,STA103,2018/2019,1,57.0,C,3,1,2
STD0031,STA106,2018/2019,2,100.0,A,5,1,2
STD0031,STA105,2018/2019,2,74.2,A,5,1,3
STD0031,STA100,2018/2019,2,79.9,A,5,1,3
STD0031,STA102,2018/2019,1,71.5,A,5,1,3
STD0031,STA207,2019/2020,1,66.1,B,4,1,2
STD0031,STA102,2019/2020,1,72.6,A,5,1,3
STD0031,STA208,2019/2020,1,100.0,A,5,1,3
STD0031,STA200,2019/2020,2,87.5,A,5,1,2
STD0031,STA109,2019/2020,1,46.1,D,2,1,3
STD0031,STA209,2019/2020,1,54.0,C,3,1,3
STD0031,STA105,2020/2021,2,81.8,A,5,1,3
STD0031,STA207,2020/2021,1,74.9,A,5,1,2
STD0031,STA303,2020/2021,1,82.7,A,5,1,3
STD0031,STA103,2020/2021,1,65.0,B,4,1,2
STD0031,STA307,2020/2021,1,73.4,A,5,1,2
STD0031,STA209,2020/2021,1,62.6,B,4,1,3
STD0031,STA208,2021/2022,1,91.1,A,5,1,3
STD0031,STA204,2021/2022,2,64.8,B,4,1,2
STD0031,STA306,2021/2022,2,82.8,A,5,1,2
STD0031,STA303,2021/2022,1,87.4,A,5,1,3
STD0031,STA201,2021/2022,1,69.6,B,4,1,3
STD0031,STA105,2021/2022,2,69.1,B,4,1,3
STD0031,STA302,2022/2023,2,69.8,B,4,1,2
STD0031,STA207,2022/2023,1,90.3,A,5,1,2
STD0031,STA102,2022/2023,1,85.6,A,5,1,3
STD0031,STA103,2022/2023,1,69.7,B,4,1,2
STD0031,STA100,2022/2023,2,81.9,A,5,1,3
STD0031,STA409,2022/2023,2,63.3,B,4,1,3
STD0032,STA107,2020/2021,2,50.1,C,3,1,2
STD0032,STA106,2020/2021,2,77.5,A,5,1,2
STD0032,STA109,2020/2021,1,54.5,C,3,1,3
STD0032,STA102,2020/2021,1,53.8,C,3,1,3
STD0032,STA103,2020/2021,1,54.6,C,3,1,2
STD0032,STA105,2020/2021,2,58.2,C,3,1,3
STD0032,STA204,2021/2022,2,50.2,C,3,1,2
STD0032,STA102,2021/2022,1,70.4,A,5,1,3
STD0032,STA107,2021/2022,2,70.6,A,5,1,2
STD0032,STA208,2021/2022,1,77.0,A,5,1,3
STD0032,STA201,2021/2022,1,54.3,C,3,1,3
STD0032,STA207,2021/2022,1,45.5,D,2,1,2
STD0032,STA300,2022/2023,2,53.7,C,3,1,2
STD0032,STA205,2022/2023,1,42.6,F,0,0,3
STD0032,STA207,2022/2023,1,69.5,B,4,1,2
STD0032,STA103,2022/2023,1,52.9,C,3,1,2
STD0032,STA200,2022/2023,2,76.4,A,5,1,2
STD0032,STA303,2022/2023,1,59.6,C,3,1,3
STD0033,STA103,2018/2019,1,32.6,F,0,0,2
STD0033,STA102,2018/2019,1,52.7,C,3,1,3
STD0033,STA109,2018/2019,1,59.2,C,3,1,3
STD0033,STA105,2018/2019,2,45.6,D,2,1,3
STD0033,STA100,2018/2019,2,35.3,F,0,0,3
STD0033,STA107,2018/2019,2,49.5,D,2,1,2
STD0033,STA201,2019/2020,1,30.5,F,0,0,3
STD0033,STA105,2019/2020,2,47.8,D,2,1,3
STD0033,STA100,2019/2020,2,47.8,D,2,1,3
STD0033,STA109,2019/2020,1,38.5,F,0,0,3
STD0033,STA205,2019/2020,1,22.3,F,0,0,3
STD0033,STA103,2019/2020,1,42.1,F,0,0,2
STD0033,STA303,2020/2021,1,49.7,D,2,1,3
STD0033,STA300,2020/2021,2,48.8,D,2,1,2
STD0033,STA209,2020/2021,1,42.5,F,0,0,3
STD0033,STA208,2020/2021,1,63.2,B,4,1,3
STD0033,STA302,2020/2021,2,52.6,C,3,1,2
STD0033,STA106,2020/2021,2,61.3,B,4,1,2
STD0033,STA206,2021/2022,1,56.0,C,3,1,2
STD0033,STA105,2021/2022,2,51.1,C,3,1,3
STD0033,STA403,2021/2022,2,60.5,B,4,1,2
STD0033,STA404,2021/2022,2,67.7,B,4,1,3
STD0033,STA300,2021/2022,2,50.0,C,3,1,2
STD0033,STA107,2021/2022,2,47.1,D,2,1,2
STD0033,STA109,2022/2023,1,39.0,F,0,0,3
STD0033,STA105,2022/2023,2,46.2,D,2,1,3
STD0033,STA307,2022/2023,1,37.6,F,0,0,2
STD0033,STA308,2022/2023,2,46.6,D,2,1,3
STD0033,STA103,2022/2023,1,34.8,F,0,0,2
STD0033,STA100,2022/2023,2,53.3,C,3,1,3
STD0034,STA107,2017/2018,2,59.7,C,3,1,2
STD0034,STA105,2017/2018,2,71.7,A,5,1,3
STD0034,STA100,2017/2018,2,71.2,A,5,1,3
STD0034,STA106,2017/2018,2,80.8,A,5,1,2
STD0034,STA102,2017/2018,1,68.6,B,4,1,3
STD0034,STA109,2017/2018,1,60.1,B,4,1,3
STD0034,STA207,2018/2019,1,64.1,B,4,1,2
STD0034,STA209,2018/2019,1,49.4,D,2,1,3
STD0034,STA105,2018/2019,2,73.4,A,5,1,3
STD0034,STA205,2018/2019,1,50.4,C,3,1,3
STD0034,STA208,2018/2019,1,69.7,B,4,1,3
STD0034,STA200,2018/2019,2,71.2,A,5,1,2
STD0034,STA100,2019/2020,2,69.6,B,4,1,3
STD0034,STA206,2019/2020,1,68.1,B,4,1,2
STD0034,STA103,2019/2020,1,60.7,B,4,1,2
STD0034,STA208,2019/2020,1,77.3,A,5,1,3
STD0034,STA308,2019/2020,2,63.9,B,4,1,3
STD0034,STA305,2019/2020,1,72.0,A,5,1,3
STD0034,STA201,2020/2021,1,62.3,B,4,1,3
STD0034,STA102,2020/2021,1,71.8,A,5,1,3
STD0034,STA306,2020/2021,2,51.5,C,3,1,2
STD0034,STA200,2020/2021,2,91.4,A,5,1,2
STD0034,STA400,2020/2021,1,63.8,B,4,1,2
STD0034,STA300,2020/2021,2,76.0,A,5,1,2
STD0034,STA107,2021/2022,2,55.1,C,3,1,2
STD0034,STA400,2021/2022,1,71.7,A,5,1,2
STD0034,STA207,2021/2022,1,59.5,C,3,1,2
STD0034,STA305,2021/2022,1,62.4,B,4,1,3
STD0034,STA100,2021/2022,2,72.7,A,5,1,3
STD0034,STA106,2021/2022,2,88.2,A,5,1,2
STD0034,STA201,2022/2023,1,56.8,C,3,1,3
STD0034,STA109,2022/2023,1,65.2,B,4,1,3
STD0034,STA107,2022/2023,2,49.6,D,2,1,2
STD0034,STA205,2022/2023,1,65.1,B,4,1,3
STD0034,STA103,2022/2023,1,58.6,C,3,1,2
STD0034,STA407,2022/2023,2,85.1,A,5,1,3
STD0035,STA100,2017/2018,2,41.1,F,0,0,3
STD0035,STA105,2017/2018,2,50.6,C,3,1,3
STD0035,STA106,2017/2018,2,62.4,B,4,1,2
STD0035,STA107,2017/2018,2,39.1,F,0,0,2
STD0035,STA103,2017/2018,1,28.2,F,0,0,2
STD0035,STA109,2017/2018,1,41.2,F,0,0,3
STD0035,STA105,2018/2019,2,48.2,D,2,1,3
STD0035,STA207,2018/2019,1,48.3,D,2,1,2
STD0035,STA204,2018/2019,2,38.7,F,0,0,2
STD0035,STA201,2018/2019,1,31.9,F,0,0,3
STD0035,STA200,2018/2019,2,61.1,B,4,1,2
STD0035,STA106,2018/2019,2,63.2,B,4,1,2
STD0035,STA208,2019/2020,1,50.6,C,3,1,3
STD0035,STA100,2019/2020,2,40.3,F,0,0,3
STD0035,STA305,2019/2020,1,54.0,C,3,1,3
STD0035,STA304,2019/2020,1,47.4,D,2,1,2
STD0035,STA109,2019/2020,1,48.4,D,2,1,3
STD0035,STA300,2019/2020,2,49.9,D,2,1,2
STD0035,STA400,2020/2021,1,39.2,F,0,0,2
STD0035,STA303,2020/2021,1,56.1,C,3,1,3
STD0035,STA208,2020/2021,1,54.3,C,3,1,3
STD0035,STA403,2020/2021,2,45.4,D,2,1,2
STD0035,STA407,2020/2021,2,63.8,B,4,1,3
STD0035,STA404,2020/2021,2,46.7,D,2,1,3
STD0035,STA105,2021/2022,2,37.4,F,0,0,3
STD0035,STA307,2021/2022,1,62.1,B,4,1,2
STD0035,STA407,2021/2022,2,43.1,F,0,0,3
STD0035,STA205,2021/2022,1,22.5,F,0,0,3
STD0035,STA109,2021/2022,1,51.2,C,3,1,3
STD0035,STA201,2021/2022,1,41.7,F,0,0,3
STD0035,STA409,2022/2023,2,32.2,F,0,0,3
